"trade_date","ts_code","name","industry","area","pe","float_share","total_share","total_assets","liquid_assets","fixed_assets","reserved","reserved_pershare","eps","bvps","pb","list_date","undp","per_undp","rev_yoy","profit_yoy","gpr","npr","holder_num"
"20250213","300632.SZ","光莆股份","半导体","福建","48.55","2.21","3.05","24.29","16.84","3.84","10.33","3.39","0.23","6.05","2.52","20170406","6.7","2.19","-15.51","-35.53","30.92","10.99","18096"
"20250213","600070.SH","*ST富润","互联网","浙江","0","5.07","5.07","9.32","3.31","1.14","10.28","2.03","-0.31","0.99","1.43","19970604","-11.92","-2.35","41.81","13.37","10.28","-154.48","16799"
"20250213","603341.SH","龙旗科技","通信设备","上海","38.11","0.48","4.65","262.88","222.67","16.73","29.81","6.41","0.95","11.89","3.96","20240301","18.89","4.06","101.28","-15.03","6.09","1.22","28204"
"20250213","000679.SZ","大连友谊","百货","辽宁","0","3.56","3.56","10.01","3.12","1.76","0.69","0.19","-0.12","0.82","7.97","19970124","-3.33","-0.93","0.34","-200.89","23.68","-43.21","21449"
"20250213","001309.SZ","德明利","半导体","深圳","29.86","0.88","1.62","51.21","46.55","1.11","8.03","4.96","2.86","10.56","9.83","20220701","6.64","4.1","268.45","479.26","23.13","11.73","25331"
"20250213","835985.BJ","海泰新能","电气设备","河北","16.52","2.11","3.09","44.98","28.81","5.35","5.73","1.85","0.53","4.54","2.56","20220808","4.88","1.58","-14.72","112.33","22.91","6.08","10370"
"20250213","688125.SH","安达智能","专用机械","广东","0","0.22","0.82","23.3","19.29","0.55","15.45","18.95","-0.12","23.18","1.87","20220415","2.29","2.8","68.14","-129.93","52.04","-1.81","4028"
"20250213","301023.SZ","江南奕帆","电气设备","江苏","30.08","0.3","0.56","9.1","7.07","0.87","4.63","8.26","1.31","14.65","3.52","20210707","3.09","5.53","57.42","87.59","44.31","35.17","7527"
"20250213","301021.SZ","英诺激光","专用机械","深圳","3789.66","1.52","1.52","12.01","8.34","1.78","5.19","3.41","0.01","6.41","4.46","20210706","2.84","1.86","29.94","113.73","49.01","-0.53","15648"
"20250213","688508.SH","芯朋微","半导体","江苏","61.24","1.31","1.31","28.69","23.73","1.66","19.02","14.48","0.6","18.74","2.56","20200722","5.26","4","21.95","28.68","36.89","10.72","11489"
"20250213","688071.SH","华依科技","专用机械","上海","0","0.85","0.85","22.09","7.45","6.21","8.35","9.85","-0.35","11.83","3.05","20210729","0.94","1.1","22.48","-575.15","31.25","-10.01","3790"
"20250213","600215.SH","派斯林","专用机械","吉林","33.3","4.57","4.63","35.82","14.77","3.31","4.81","1.04","0.18","4.31","1.91","19990909","8.62","1.86","-2.62","-27.99","16.4","5.97","29936"
"20250213","688362.SH","甬矽电子","半导体","浙江","208.13","2.79","4.08","137.95","31.88","50.3","18.04","4.42","0.1","6.07","4.75","20221116","2.72","0.67","56.43","135.35","17.48","1.09","12254"
"20250213","838670.BJ","恒进感应","机床制造","湖北","170.54","0.66","1.34","5","4.6","0.17","2.44","1.82","0.07","3.27","4.97","20220705","0.37","0.28","-1.32","-46.45","43.48","22.05","7859"
"20250213","301010.SZ","晶雪节能","其他建材","江苏","82.16","1.08","1.08","17.96","15.07","1.95","3.96","3.67","0.17","7.68","2.44","20210618","2.78","2.57","8.63","-9.88","17.85","3.29","8027"
"20250213","600666.SH","奥瑞德","元器件","黑龙江","0","24.2","27.64","20.01","5.56","8.41","13.55","0.49","-0.01","0.36","8.12","19930712","-26.95","-0.98","20.28","83.88","13.94","-9.96","39566"
"20250213","002837.SZ","英维克","专用机械","深圳","63.37","6.42","7.4","55.87","43.86","5.76","5.43","0.73","0.48","3.77","10.68","20161229","13.87","1.88","38.61","67.79","31.73","12.25","44800"
"20250213","688218.SH","江苏北人","专用机械","江苏","290.15","1.19","1.19","18.78","13.97","2.9","6","5.06","0.06","7.68","3.1","20191211","1.89","1.6","-34.55","-80.71","22.71","1.12","7761"
"20250213","688716.SH","中研股份","化工原料","吉林","124.18","0.68","1.22","12.68","10.03","1.07","8.87","7.29","0.25","9.76","4.16","20230920","1.56","1.28","2.67","12.84","40.13","15.45","5649"
"20250213","300782.SZ","卓胜微","半导体","江苏","86.65","4.48","5.35","136.74","47.01","50.54","36.45","6.82","0.8","19.1","4.81","20190618","55.77","10.43","9.55","-48.05","40.52","12.62","80725"
"20250213","301510.SZ","固高科技","电器仪表","深圳","319.78","2.8","4","15.1","11.37","1.4","8.46","2.11","0.07","3.39","9.19","20230815","0.43","0.11","10.32","0.22","48.2","9.48","18347"
"20250213","688800.SH","瑞可达","元器件","江苏","74.57","1.58","1.58","39.25","27.1","5.94","11.55","7.29","0.67","12.81","5.19","20210722","7.07","4.46","52.75","10.6","22.01","6.77","8228"
"20250213","838030.BJ","德众汽车","汽车服务","湖南","194.99","0.98","1.79","14.3","7.85","2.39","0.82","0.46","0.03","2.62","2.54","20201127","1.77","0.99","-13.76","-6.08","8.07","0.26","6647"
"20250213","002530.SZ","金财互联","专用机械","江苏","2281.34","6.95","7.79","25.75","13.03","7.24","25.86","3.32","0.004","1.65","7.56","20101231","-20.35","-2.61","5.29","106.85","27.65","1.67","99329"
"20250213","688079.SH","美迪凯","元器件","浙江","0","3.98","4.07","28.52","4.55","11.87","8.86","2.18","-0.16","3.47","2.71","20210302","1.16","0.29","41.88","1.07","20.86","-19.82","10312"
"20250213","603926.SH","铁流股份","汽车配件","浙江","21.81","2.3","2.35","29.48","17.15","8.04","6.03","2.57","0.34","7.06","1.36","20170510","7.31","3.11","8.97","-1.99","17.9","4.31","12113"
"20250213","002698.SZ","博实股份","化工机械","黑龙江","30.59","8.41","10.23","66.4","55.4","3.01","3.52","0.34","0.45","3.57","5.1","20120911","19.64","1.92","9.2","4.98","34.75","21.94","45996"
"20250213","872374.BJ","云里物里","通信设备","深圳","99","0.34","0.82","3.08","2.78","0.1","0.91","1.11","0.27","3.11","11.44","20221129","0.8","0.98","13.77","0.87","45.81","13.94","6276"
"20250213","688535.SH","华海诚科","半导体","江苏","147.52","0.51","0.81","12.51","3.19","2.19","7.99","9.9","0.43","12.76","6.67","20230404","1.35","1.68","17.33","48.08","27.47","14.55","9671"
"20250213","002335.SZ","科华数据","电气设备","福建","50.43","4.01","4.62","123.8","66.81","25.43","17.6","3.81","0.52","9.5","3.65","20100113","19.25","4.17","-1.97","-46.53","25.33","4.59","59000"
"20250213","000795.SZ","英洛华","矿物制品","浙江","46.86","11.34","11.34","39.05","28.8","7.71","10.03","0.88","0.19","2.37","4.79","19970808","7.21","0.64","1.88","150.93","19.78","7.17","77825"
"20250213","688739.SH","成大生物","生物制药","辽宁","25.58","1.89","4.16","100.33","70.64","15.09","50.34","12.09","0.8","22.93","1.18","20211028","40.4","9.7","-2.4","-28.87","82.92","25.31","26050"
"20250213","000533.SZ","顺钠股份","电气设备","广东","46","6.85","6.91","28.72","21.66","1.76","0.41","0.06","0.1","1.23","5.16","19940103","0.18","0.03","11.16","47.81","21.84","6.08","41862"
"20250213","603121.SH","华培动力","汽车配件","上海","49","3.39","3.39","22.05","10.73","5.38","5.28","1.56","0.21","3.84","3.59","20190111","3.77","1.11","3.46","-26.2","27.4","6.39","21761"
"20250213","002301.SZ","齐心集团","文教休闲","深圳","27.46","7.18","7.21","88.91","78.08","4.27","19.57","2.71","0.22","4.39","1.83","20091021","5.32","0.74","8.2","6.89","8.72","1.78","27144"
"20250213","600601.SH","方正科技","元器件","上海","79.11","41.7","41.7","63.7","27.38","22.96","52.95","1.27","0.05","0.97","5.45","19901219","-49.85","-1.2","7.6","76.81","21.46","8.57","160054"
"20250213","603305.SH","旭升集团","汽车配件","浙江","35.97","9.33","9.33","133.41","77.18","37.07","26.91","2.88","0.35","6.79","2.45","20170710","23.75","2.54","-8.42","-42.83","21.23","9.78","45260"
"20250213","301592.SZ","六九一二","软件服务","四川","632.74","0.17","0.7","9.02","7.89","0.37","1.2","1.72","0.17","12.4","11.42","20241024","2.36","3.38","0","0","47.14","5.2","17730"
"20250213","002552.SZ","宝鼎科技","元器件","浙江","42.52","3.2","4.09","50.47","27.45","14.61","8.61","2.11","0.27","3.87","4.03","20110225","2.26","0.55","-5.46","20.24","14.1","5.73","31456"
"20250213","300124.SZ","汇川技术","电器仪表","深圳","39.19","22.81","26.92","530.59","289.53","62.02","55.63","2.07","1.25","9.89","6.58","20100928","172.65","6.41","26.22","1.04","31.02","13.45","108453"
"20250213","300017.SZ","网宿科技","软件服务","上海","56.91","22.86","24.44","119.84","77.8","7.5","24.57","1.01","0.18","3.93","3.39","20091030","41.25","1.69","2.64","0.79","30.45","12.06","152943"
"20250213","301011.SZ","华立科技","文教休闲","广东","48.62","1.44","1.47","13.03","7.99","2.62","3.41","2.33","0.47","4.98","6.17","20210617","2.1","1.43","26.39","55.74","30.55","9.26","9469"
"20250213","688605.SH","先锋精科","半导体","江苏","62.12","0.38","2.02","14.14","10.14","2.8","4.76","2.35","0.87","7.12","10.07","20241212","2.85","1.41","0","0","34.49","20.15","35664"
"20250213","603667.SH","五洲新春","机械基件","浙江","119.99","3.66","3.66","51.03","26.98","11.44","17.12","4.67","0.27","8.01","5.35","20161025","7.34","2","-1.76","-19.98","17.2","4.1","28914"
"20250213","301000.SZ","肇民科技","汽车配件","上海","61.66","2.29","2.42","12.98","9.32","1.72","6.91","2.85","0.43","4.66","7.65","20210528","1.39","0.57","22.58","50.49","34.43","19.91","29881"
"20250213","839725.BJ","惠丰钻石","矿物制品","河南","375.27","0.42","0.91","8.03","6.47","1.12","2.93","3.21","0.08","6.87","5.58","20220718","2.28","2.5","-57.24","-85.98","20.66","4.27","4601"
"20250213","000890.SZ","法尔胜","环境保护","江苏","0","4.19","4.2","11.95","5.45","2.16","2.42","0.58","-0.1","0.18","18.86","19990119","-6.4","-1.53","-22.63","-83.03","5.9","-20.43","31710"
"20250213","839946.BJ","华阳变速","汽车配件","湖北","0","1","1.35","6.69","2.96","1.62","0.96","0.71","-0.1","1.65","5.64","20210720","-0.23","-0.17","74.96","-28.35","2.3","-3.86","7204"
"20250213","600415.SH","小商品城","商品城","浙江","22.34","54.83","54.84","358.98","67.11","42.66","23.52","0.43","0.43","3.6","3.51","20020509","99.36","1.81","34.25","0.53","32","21.97","123461"
"20250213","833580.BJ","科创新材","其他建材","河南","97.43","0.56","0.86","3.73","2.42","0.92","1.16","1.35","0.09","3.82","3.09","20220513","1.11","1.29","1.68","-40.75","30.82","10.53","4122"
"20250213","688789.SH","宏华数科","专用机械","浙江","28.92","1.79","1.79","40.08","26.63","4.05","13.72","7.64","1.74","16.9","3.94","20210708","14.63","8.15","43.36","29.51","46.45","25.39","3752"
"20250213","603166.SH","福达股份","汽车配件","广西","40.59","6.39","6.46","37.89","12.8","16.7","12.39","1.92","0.19","3.6","2.81","20141127","3.62","0.56","16.92","88.56","24.74","10.89","28597"
"20250213","002441.SZ","众业达","电气设备","广东","27.01","3.99","5.45","69.16","57.78","6.81","18.97","3.48","0.26","8.33","1.11","20100706","17.89","3.29","-7.32","-46.84","8.25","1.76","33739"
"20250213","603966.SH","法兰泰克","专用机械","江苏","17.9","3.59","3.6","37.62","23.32","5.01","2.1","0.58","0.34","4.28","1.91","20170125","8.42","2.34","-1.95","-11.21","27.87","8.81","16677"
"20250213","838810.BJ","春光药装","专用机械","辽宁","0","0.45","0.69","4.76","2.56","0.34","1.39","2.03","-0.19","3.85","2.75","20221216","0.44","0.64","-48.74","-168.53","23.39","-17.99","7894"
"20250213","835670.BJ","数字人","软件服务","山东","0","0.66","1.06","2.62","1.96","0.43","0.54","0.51","-0.07","2.24","8.68","20201208","0.61","0.57","-58.07","-156.59","69.36","-25.9","7253"
"20250213","832651.BJ","天罡股份","电器仪表","山东","25.15","0.15","0.61","6.74","4.12","0.73","1.79","2.94","0.65","7.62","2.85","20230627","1.82","2.99","-2.78","-17.96","49.46","21.46","2301"
"20250213","301118.SZ","恒光股份","化工原料","湖南","0","1.04","1.1","25.08","10.1","10.24","7.09","6.45","-0.5","12.16","1.59","20211118","4.51","4.1","31.11","-290.98","6.41","-6.34","12349"
"20250213","688314.SH","康拓医疗","医疗保健","陕西","22.76","0.81","0.81","7.38","4.18","1.24","3","3.69","0.94","7.86","3.65","20210518","2.16","2.65","16.22","19.22","80.33","31.65","3940"
"20250213","830839.BJ","万通液压","工程机械","山东","22.37","0.65","1.19","7.23","5.1","1.75","1.95","1.64","0.64","4.62","4.09","20201109","2.12","1.78","-15.44","30.71","27.12","17.05","3034"
"20250213","301097.SZ","天益医疗","医疗保健","浙江","260.7","0.18","0.59","17.12","9.26","2.8","7.94","13.48","0.11","20.24","1.85","20220407","3.69","6.26","13.26","-89.61","34.9","0.8","3646"
"20250213","600793.SH","宜宾纸业","造纸","四川","0","1.77","1.77","23.94","4.43","17.44","4.01","2.27","-0.73","2.55","7.7","19970220","-1.35","-0.76","-13.8","-117.94","1.91","-11.95","11961"
"20250213","603809.SH","豪能股份","汽车配件","四川","33","6.41","6.41","55.79","18.14","20.89","1.08","0.17","0.42","4","4.17","20171128","15.29","2.38","26.57","62.64","34.14","14.37","18901"
"20250213","601179.SH","中国西电","电气设备","陕西","33.76","51.26","51.26","456.47","319.79","38.2","120.01","2.34","0.15","4.27","1.62","20100128","43.5","0.85","6.94","45.33","20.48","6.52","136960"
"20250213","830974.BJ","凯大催化","化工原料","浙江","65.09","1.29","1.64","8.19","5.47","0.88","3.07","1.87","0.09","3.77","2.13","20230308","1.21","0.74","-29.87","437.5","2.91","2","2584"
"20250213","002947.SZ","恒铭达","元器件","江苏","21.41","1.62","2.56","37.88","30.53","3.73","17.97","7.01","1.33","11.74","2.95","20190201","9.16","3.58","41.05","59.3","32.79","18.36","16675"
"20250213","831305.BJ","海希通讯","电器仪表","上海","40.48","1.1","1.4","11.34","6.65","0.36","3.48","2.48","0.31","5.63","3.02","20211105","2.89","2.06","94.12","8.02","35.08","14.18","6262"
"20250213","300378.SZ","鼎捷数智","软件服务","上海","169.56","2.7","2.71","30.74","14.58","6.69","9.36","3.45","0.19","7.67","5.42","20140127","8.74","3.22","11.21","2.15","56.99","2.94","43000"
"20250213","834950.BJ","迅安科技","元器件","江苏","19.59","0.31","0.61","3.45","2.17","0.14","1.14","1.86","0.72","4.7","3.99","20230111","0.84","1.38","5.27","3.87","41.61","25.96","3679"
"20250213","600654.SH","中安科","仓储物流","湖北","722.86","23","28.78","35.83","23.74","3.36","28.33","0.98","0.004","0.57","6.3","19901219","-41.27","-1.43","4.55","-65.22","15.92","0.53","55086"
"20250213","688041.SH","海光信息","半导体","天津","154.31","8.87","23.24","270.61","165.81","4.13","145.02","6.24","0.66","8.53","15.83","20220812","32.77","1.41","55.64","69.22","65.63","34.33","44653"
"20250213","605277.SH","新亚电子","元器件","浙江","38.74","3.14","3.24","32.28","18.71","7.76","6.16","1.9","0.32","4.35","3.71","20210106","4.67","1.44","12.34","-7.69","15.3","4.08","25089"
"20250213","002747.SZ","埃斯顿","机械基件","江苏","0","7.85","8.7","103.79","58.58","12.56","10.1","1.16","-0.08","2.98","6.69","20150320","6.07","0.7","4.38","-147.55","29.67","-1.83","90518"
"20250213","601869.SH","长飞光纤","通信设备","湖北","37.58","4.06","7.58","306.25","148.63","68.52","31.62","4.17","0.76","15.28","2.48","20180720","68.61","9.05","-13.31","-34.94","27.81","5.98","24279"
"20250213","688588.SH","凌志软件","软件服务","江苏","36.39","4","4","18.18","12.07","1.94","3.52","0.88","0.32","3.14","4.78","20200511","5.06","1.26","64.44","178.28","30.76","15.29","13633"
"20250213","836221.BJ","易实精密","汽车配件","江苏","25.46","0.41","0.97","5.09","2.84","1.08","1.53","1.59","0.48","4.05","3.99","20230608","1.24","1.28","26.35","40.85","33.12","20.08","2826"
"20250213","688325.SH","赛微微电","半导体","广东","53.56","0.38","0.85","17.49","7.51","0.26","14.5","17.07","0.74","19.91","2.54","20220422","2.19","2.58","86.1","214.28","52.84","21.37","8947"
"20250213","002819.SZ","东方中科","电器仪表","北京","0","2.35","3","45.94","37.41","2.01","27.11","9.05","-0.28","13.61","2.09","20161111","10.03","3.35","-9.24","22.45","20.63","-6.36","27103"
"20250213","002916.SZ","深南电路","元器件","深圳","35.39","5.11","5.13","247.75","104.27","121.87","61.96","12.08","2.9","27.74","4.94","20171213","72.05","14.05","37.92","63.86","25.91","11.4","53834"
"20250213","002306.SZ","中科云网","酒店餐饮","北京","0","8.13","8.7","7.54","1.7","0.32","5.01","0.58","-0.05","0","675","20091111","-12.98","-1.49","-23.06","64.6","12.64","-44.99","45645"
"20250213","001389.SZ","广合科技","元器件","广东","36.44","0.38","4.25","51.21","26.47","17.14","12.59","2.96","1.2","6.8","8.27","20240402","10.98","2.58","0","0","33.3","18.37","21178"
"20250213","871981.BJ","晶赛科技","元器件","安徽","228.11","0.37","0.76","8.14","3.33","3.68","2.83","3.7","0.11","6.71","5.04","20211115","1.4","1.84","47.18","226.89","12.99","2.19","7019"
"20250213","688152.SH","麒麟信安","软件服务","湖南","0","0.31","0.79","13.8","12.16","0.07","9.16","11.63","-0.29","15.33","4.16","20221028","2.18","2.77","82.07","39.49","69.72","-15.3","6270"
"20250213","688583.SH","思看科技","电器仪表","浙江","67.49","0.13","0.68","6.67","3.89","0.57","2.72","4","1.18","15.81","6.7","20250115","2.4","3.53","0","0","76.55","34.57","14855"
"20250213","688099.SH","晶晨股份","半导体","上海","43.66","4.19","4.19","69.68","54.44","2.49","28.34","6.77","1.42","14.69","5.62","20190808","27.03","6.45","20.28","89.26","36.37","12.8","11878"
"20250213","301123.SZ","奕东电子","元器件","广东","232.05","0.92","2.34","37.59","20.36","9.04","23.82","10.2","0.07","12.55","1.8","20220125","3.14","1.34","13.13","52.59","15.42","1.32","26034"
"20250213","688426.SH","康为世纪","生物制药","江苏","0","0.38","1.12","16.7","8.95","3.63","14.04","12.48","-0.86","13.64","1.75","20221025","0.41","0.37","-35.11","-169.09","63.55","-97.58","3784"
